url_path,views_total,views_unique
/TheBinaryBjorn/desktop-companion,5,4
/TheBinaryBjorn/desktop-companion/tree/main/client,4,2
/TheBinaryBjorn/desktop-companion/blob/main/client/network_service.py,1,1
/TheBinaryBjorn/desktop-companion/tree/main/server/tests,1,1
