url_path,views_total,views_unique
/TheBinaryBjorn/desktop-companion,2,2
/TheBinaryBjorn/desktop-companion/commit/dca1890eb96b812893d26280b8953682c31096a2,1,1
/TheBinaryBjorn/desktop-companion/tree/main/server,1,1
