url_path,views_total,views_unique
/TheBinaryBjorn/desktop-companion,4,2
/TheBinaryBjorn/desktop-companion/blob/main/client/mic_service.py,1,1
/TheBinaryBjorn/desktop-companion/tree/main/client,1,1
