url_path,views_total,views_unique
/TheBinaryBjorn/desktop-companion,2,1
/TheBinaryBjorn/desktop-companion/commit/74351d7a27693d5f0654b68acd8405d36f85d380,1,1
/TheBinaryBjorn/desktop-companion/tree/main/.github/workflows,1,1
